Customer_Id,Customer_Fname,Customer_Lname,Customer_Email,Customer_Password,Customer_Segment,Customer_Street,Customer_Country,Customer_City,Customer_State,Customer_Zipcode,Latitude,Longitude
7406,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5385 Burning Pony Cove,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
407,Mary,Fischer,XXXXXXXXX,XXXXXXXXX,Consumer,3064 Colonial Cove,EE. UU.,Atlanta,GA,30331,33.68110275,-84.49378967
2035,Mary,Salas,XXXXXXXXX,XXXXXXXXX,Corporate,7698 Bright Grove Island,EE. UU.,Lockport,NY,14094,43.16891098,-78.69216156
6492,Bryan,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,9993 Easy Private,EE. UU.,Provo,UT,84604,40.3957901,-111.5488815
9112,Joseph,Callahan,XXXXXXXXX,XXXXXXXXX,Corporate,6528 Round Private,EE. UU.,Bay Shore,NY,11706,40.74021912,-73.30046845
7532,Mary,Liu,XXXXXXXXX,XXXXXXXXX,Corporate,4565 Quiet Fox Hill,EE. UU.,Philadelphia,PA,19104,39.95473099,-75.20536804
407,Mary,Fischer,XXXXXXXXX,XXXXXXXXX,Consumer,3064 Colonial Cove,EE. UU.,Atlanta,GA,30331,33.68110275,-84.49378967
6950,Nicholas,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,603 Green Sky Promenade,EE. UU.,Marrero,LA,70072,29.90017891,-90.10057068
12843,Audrey,Dean,XXXXXXXXX,XXXXXXXXX,Consumer,3064 Colonial Cove ,EE. UU.,Atlanta,GA,30331,33.84043121,-84.41937256
11797,Kimberly,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,9739 Round Spring Expressway,EE. UU.,West Covina,CA,91790,34.06787491,-117.9273758
14743,Karyn,Pace,XXXXXXXXX,XXXXXXXXX,Consumer,2407 Bright Blossom Mall,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
2307,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2407 Bright Blossom Mall ,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
2307,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2407 Bright Blossom Mall ,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
2307,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2407 Bright Blossom Mall ,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
3306,Mary,Woods,XXXXXXXXX,XXXXXXXXX,Corporate,8289 Foggy Meadow,EE. UU.,New York,NY,10023,40.77587891,-73.98165894
6670,Betty,Lopez,XXXXXXXXX,XXXXXXXXX,Corporate,4971 Indian Campus,EE. UU.,West Chester,PA,19380,39.96376801,-75.60626221
9723,Rose,White,XXXXXXXXX,XXXXXXXXX,Corporate,1396 Silver Berry Impasse,EE. UU.,Los Angeles,CA,90024,34.03483582,-118.260025
1662,George,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7449 Tawny Glen,EE. UU.,Bronx,NY,10460,40.84042358,-73.87844849
2709,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4575 Middle Crescent,EE. UU.,New York,NY,10128,40.78022003,-73.95043945
3422,Julia,Woodard,XXXXXXXXX,XXXXXXXXX,Corporate,2649 Pleasant Campus,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
8078,Janet,Thomas,XXXXXXXXX,XXXXXXXXX,Corporate,6127 Dewy Goose Downs,EE. UU.,Brooklyn,NY,11220,40.6416893,-74.01692963
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
2540,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,5062 Silver Corners,EE. UU.,Indianapolis,IN,46227,39.64605331,-86.11961365
4329,Mary,Ayala,XXXXXXXXX,XXXXXXXXX,Corporate,4482 Velvet Farm,EE. UU.,Lindenhurst,NY,11757,40.68665695,-73.37553406
8841,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,183 Cozy Pond Trail,EE. UU.,Los Angeles,CA,90037,34.05233765,-118.2418137
11822,Christian,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,363 Green Goose Run,EE. UU.,Stamford,CT,6902,41.02079773,-73.52445984
2386,Carl,Mayo,XXXXXXXXX,XXXXXXXXX,Corporate,1626 Grand Heights,EE. UU.,San Bernardino,CA,92404,34.07757568,-117.2078857
2228,Carolyn,Woods,XXXXXXXXX,XXXXXXXXX,Corporate,1966 Clear Isle,EE. UU.,Aurora,CO,80015,39.74221039,-104.8376007
4911,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1286 Little Stead,EE. UU.,Greenville,NC,27834,35.80388641,-77.47067261
4911,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1286 Little Stead,EE. UU.,Greenville,NC,27834,35.80388641,-77.47067261
5214,Mary,Poole,XXXXXXXXX,XXXXXXXXX,Corporate,346 Silver Hickory Village,EE. UU.,New York,NY,10033,40.6679306,-73.94806671
9626,Dorothy,Frye,XXXXXXXXX,XXXXXXXXX,Corporate,4849 Clear Blossom Turnabout,EE. UU.,El Paso,TX,79927,31.65174103,-106.2676239
2504,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1548 Lazy Place,EE. UU.,West Chester,PA,19380,39.96376801,-75.60626221
6741,Mary,Rogers,XXXXXXXXX,XXXXXXXXX,Corporate,7181 Quiet Log Terrace,EE. UU.,Winter Park,FL,32792,28.60344505,-81.31519318
8508,Eugene,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4702 Hazy Shadow Woods,EE. UU.,New Orleans,LA,70117,30.00569725,-90.06809235
8652,Kenneth,Newman,XXXXXXXXX,XXXXXXXXX,Corporate,1497 Sleepy Thicket,EE. UU.,Woodside,NY,11377,40.67355728,-73.60962677
7401,Mary,Moore,XXXXXXXXX,XXXXXXXXX,Corporate,5401 Hidden Island Hollow,EE. UU.,Santa Clara,CA,95051,37.34420395,-121.9884415
1416,Edward,Pugh,XXXXXXXXX,XXXXXXXXX,Corporate,7757 Amber Leaf Ledge,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
4328,Doris,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4776 Crystal River Stead,EE. UU.,Elyria,OH,44035,41.42148209,-82.09407044
12341,Roy,Fields,XXXXXXXXX,XXXXXXXXX,Corporate,5824 Bright Key,EE. UU.,Norcross,GA,30093,33.89028168,-84.19355774
8507,Gloria,Dickson,XXXXXXXXX,XXXXXXXXX,Corporate,6472 Fallen Pioneer Campus,EE. UU.,Milpitas,CA,95035,37.43395615,-121.8810654
1416,Edward,Pugh,XXXXXXXXX,XXXXXXXXX,Corporate,7757 Amber Leaf Ledge,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
8281,Willie,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,6281 Amber Autumn Hill,EE. UU.,Bakersfield,CA,93306,35.38673019,-118.8938522
10930,Gerald,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,8696 Gentle Spring Dell,EE. UU.,San Jose,CA,95124,37.26665497,-121.9148026
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
15858,Tamara,Foreman,XXXXXXXXX,XXXXXXXXX,Corporate,2649 Pleasant Campus,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
4708,Mary,Martin,XXXXXXXXX,XXXXXXXXX,Corporate,3412 Blue Beach,EE. UU.,Roseburg,OR,97470,43.20556259,-123.3465195
11419,Jessica,Chaney,XXXXXXXXX,XXXXXXXXX,Corporate,7362 Lost Circle,EE. UU.,York,PA,17402,39.9602356,-76.67675781
18023,Abigail,Fitzpatrick,XXXXXXXXX,XXXXXXXXX,Corporate,3586 Velvet Pointe,EE. UU.,Atlanta,GA,30349,33.65735245,-84.36990356
6740,Brian,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1304 Rustic Isle,EE. UU.,Zanesville,OH,43701,39.91952896,-82.00141907
2068,Donna,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1706 Pleasant Park,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
4328,Doris,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4776 Crystal River Stead,EE. UU.,Elyria,OH,44035,41.42148209,-82.09407044
9858,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7502 Foggy Lookout,EE. UU.,Oceanside,CA,92054,33.1927948,-117.3563385
10957,Jessica,Turner,XXXXXXXXX,XXXXXXXXX,Corporate,9676 Silent Centre,EE. UU.,Brooklyn,NY,11204,40.67355347,-73.94458771
4421,Carolyn,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,833 Amber Anchor Glen,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
11634,Ethan,Fleming,XXXXXXXXX,XXXXXXXXX,Corporate,1820 Iron Zephyr Hill,EE. UU.,San Diego,CA,92102,32.74446106,-117.1847839
505,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,6281 Amber Autumn Hill,EE. UU.,Scottsdale,AZ,85254,29.40739441,-98.65895081
8026,Mary,Wade,XXXXXXXXX,XXXXXXXXX,Corporate,9816 Velvet Deer Canyon,EE. UU.,Middletown,OH,45044,40.97532272,-80.56996918
4991,Mary,Krause,XXXXXXXXX,XXXXXXXXX,Corporate,3858 Foggy Autumn Freeway,EE. UU.,Greensboro,NC,27406,36.05080414,-79.79826355
7830,Christina,Carroll,XXXXXXXXX,XXXXXXXXX,Corporate,2803 Pleasant Barn Dell,EE. UU.,East Lansing,MI,48823,42.75529099,-84.45345306
12034,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,6886 Cotton Promenade,EE. UU.,Simi Valley,CA,93063,34.26791382,-118.6712112
88,Mary,Henry,XXXXXXXXX,XXXXXXXXX,Corporate,7262 Cotton Arbor,EE. UU.,Atlanta,GA,30318,33.81022644,-84.41808319
2504,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1548 Lazy Place,EE. UU.,West Chester,PA,19380,39.96376801,-75.60626221
10137,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4849 Foggy Zephyr Cape,EE. UU.,Los Angeles,CA,90024,34.06435013,-118.437088
88,Mary,Henry,XXXXXXXXX,XXXXXXXXX,Corporate,7262 Cotton Arbor,EE. UU.,Atlanta,GA,30318,33.81022644,-84.41808319
8640,Mary,Williams,XXXXXXXXX,XXXXXXXXX,Corporate,5709 Quaking Bank,EE. UU.,Diamond Bar,CA,91765,34.03541946,-117.8064346
88,Mary,Henry,XXXXXXXXX,XXXXXXXXX,Corporate,7262 Cotton Arbor,EE. UU.,Atlanta,GA,30318,33.81022644,-84.41808319
9636,Mary,Cruz,XXXXXXXXX,XXXXXXXXX,Corporate,3702 Burning Passage,EE. UU.,San Francisco,CA,94122,37.7617569,-122.4713516
8640,Mary,Williams,XXXXXXXXX,XXXXXXXXX,Corporate,5709 Quaking Bank,EE. UU.,Diamond Bar,CA,91765,34.03541946,-117.8064346
9573,Grace,Gould,XXXXXXXXX,XXXXXXXXX,Corporate,3979 Foggy Nectar Meadow,EE. UU.,Quincy,IL,62301,39.93153,-91.4054718
4316,Kevin,Tran,XXXXXXXXX,XXXXXXXXX,Corporate,6471 Gentle Bank,EE. UU.,Indianapolis,IN,46226,39.83699036,-86.01907349
88,Mary,Henry,XXXXXXXXX,XXXXXXXXX,Corporate,7262 Cotton Arbor,EE. UU.,Atlanta,GA,30318,33.81022644,-84.41808319
4421,Carolyn,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,833 Amber Anchor Glen,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
2385,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1440 Fallen Private,EE. UU.,Costa Mesa,CA,92627,33.63584137,-117.9041443
8026,Mary,Wade,XXXXXXXXX,XXXXXXXXX,Corporate,9816 Velvet Deer Canyon,EE. UU.,Middletown,OH,45044,40.97532272,-80.56996918
1891,Mary,Mora,XXXXXXXXX,XXXXXXXXX,Corporate,1804 Misty Plaza,EE. UU.,Painesville,OH,44077,41.72412872,-81.24591065
16649,Stella,Hester,XXXXXXXXX,XXXXXXXXX,Corporate,3752 Silent Gardens,EE. UU.,Spring Valley,CA,91977,32.74972153,-117.0022583
4421,Carolyn,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,833 Amber Anchor Glen,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
1416,Edward,Pugh,XXXXXXXXX,XXXXXXXXX,Corporate,7757 Amber Leaf Ledge,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
16646,Shana,Hopkins,XXXXXXXXX,XXXXXXXXX,Consumer,1200 Silent Bend,EE. UU.,Phoenix,AZ,85029,33.58987427,-112.1163712
16645,Moana,Ryan,XXXXXXXXX,XXXXXXXXX,Consumer,1613 Broad Beach,Puerto Rico,Caguas,PR,725,18.25066376,-66.03705597
16644,Moana,Rose,XXXXXXXXX,XXXXXXXXX,Consumer,2127 Cotton Mountain Pointe,EE. UU.,Atlanta,GA,30331,33.63964081,-84.45851135
2097,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,3892 Harvest Avenue,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
2097,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,3892 Harvest Avenue,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
2097,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,3892 Harvest Avenue,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
16640,Veronica,Cabrera,XXXXXXXXX,XXXXXXXXX,Consumer,9095 Amber Pioneer Path,Puerto Rico,Caguas,PR,725,18.20663261,-66.0370636
16639,Kirby,Saunders,XXXXXXXXX,XXXXXXXXX,Home Office,5907 Broad Pond Chase,EE. UU.,Portland,OR,97229,45.54113007,-122.7773743
1416,Edward,Pugh,XXXXXXXXX,XXXXXXXXX,Corporate,7757 Amber Leaf Ledge,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
2993,Mildred,Clark,XXXXXXXXX,XXXXXXXXX,Consumer,3586 Velvet Pointe,EE. UU.,Atlanta,GA,30349,33.65735245,-84.36990356
16636,Alexis,Hunt,XXXXXXXXX,XXXXXXXXX,Corporate,6548 Lazy Cove,EE. UU.,Eugene,OR,97405,44.0263443,-123.0935287
12364,Judy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4149 Thunder Goose Wynd,EE. UU.,Atlanta,GA,30349,33.61078262,-84.52398682
2068,Donna,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1706 Pleasant Park,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
16857,Lacota,Mccall,XXXXXXXXX,XXXXXXXXX,Corporate,833 Amber Anchor Glen,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
8437,Rachel,Sweeney,XXXXXXXXX,XXXXXXXXX,Consumer,7130 Tawny Bay,EE. UU.,Atlanta,GA,30331,33.69275665,-84.61947632
1416,Edward,Pugh,XXXXXXXXX,XXXXXXXXX,Corporate,7757 Amber Leaf Ledge,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
1416,Edward,Pugh,XXXXXXXXX,XXXXXXXXX,Corporate,7757 Amber Leaf Ledge,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
2993,Mildred,Clark,XXXXXXXXX,XXXXXXXXX,Consumer,3586 Velvet Pointe,EE. UU.,Atlanta,GA,30349,33.65735245,-84.36990356
3189,Bryan,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7373 Shady Island,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
5783,Daniel,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4746 Quaking Bear Valley,EE. UU.,Indianapolis,IN,46227,39.64605331,-86.11961365
3189,Bryan,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7373 Shady Island,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
3189,Bryan,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7373 Shady Island,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
12364,Judy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4149 Thunder Goose Wynd,EE. UU.,Atlanta,GA,30349,33.61078262,-84.52398682
8372,Jessica,Wilkinson,XXXXXXXXX,XXXXXXXXX,Corporate,3051 Old Bluff Port,Puerto Rico,Caguas,PR,725,18.25089455,-66.37062073
7580,Joseph,Porter,XXXXXXXXX,XXXXXXXXX,Consumer,1491 Merry Lake Grove,Puerto Rico,Caguas,PR,725,18.24435425,-66.3706131
2868,Mary,Castillo,XXXXXXXXX,XXXXXXXXX,Home Office,3993 Silver Apple Circle,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
8549,Eric,Floyd,XXXXXXXXX,XXXXXXXXX,Consumer,2171 Amber Fawn Lookout,EE. UU.,Hollywood,FL,33021,26.01193237,-80.14998627
1921,Larry,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,3741 Sunny Lane,EE. UU.,Longmont,CO,80501,40.1901207,-105.1010666
20257,Beatrice,Blanchard,XXXXXXXXX,XXXXXXXXX,Home Office,9775 Jagged Wagon Drive,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
11208,Mary,Morgan,XXXXXXXXX,XXXXXXXXX,Consumer,872 Quaking Bluff Freeway,Puerto Rico,Caguas,PR,725,18.2404747,-66.3705368
5330,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8792 Crystal Sky Hollow,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
11017,Rachel,Prince,XXXXXXXXX,XXXXXXXXX,Home Office,2544 Broad Brook View,Puerto Rico,Caguas,PR,725,18.2525692,-66.37060547
3649,Andrew,Nguyen,XXXXXXXXX,XXXXXXXXX,Corporate,5480 Clear Branch Round,EE. UU.,Union City,CA,94587,37.58462524,-122.0175552
12364,Judy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4149 Thunder Goose Wynd,EE. UU.,Atlanta,GA,30349,33.61078262,-84.52398682
2137,Mary,Page,XXXXXXXXX,XXXXXXXXX,Corporate,4055 Stony Anchor Forest,EE. UU.,Moreno Valley,CA,92553,33.92580414,-117.2299881
12364,Judy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4149 Thunder Goose Wynd,EE. UU.,Atlanta,GA,30349,33.61078262,-84.52398682
12364,Judy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4149 Thunder Goose Wynd,EE. UU.,Atlanta,GA,30349,33.61078262,-84.52398682
7762,Mary,Roberson,XXXXXXXXX,XXXXXXXXX,Consumer,9891 Golden Panda Highlands,EE. UU.,Brooklyn,NY,11209,40.61923981,-74.03337097
12364,Judy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4149 Thunder Goose Wynd,EE. UU.,Atlanta,GA,30349,33.61078262,-84.52398682
2993,Mildred,Clark,XXXXXXXXX,XXXXXXXXX,Consumer,3586 Velvet Pointe,EE. UU.,Atlanta,GA,30349,33.65735245,-84.36990356
6778,Mary,Beasley,XXXXXXXXX,XXXXXXXXX,Consumer,9658 Rocky Hill,Puerto Rico,Caguas,PR,725,18.28154945,-66.37055969
705,Timothy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,9775 Jagged Wagon  Drive,EE. UU.,Atlanta,GA,30331,29.59053612,-98.6216507
9126,Philip,Anderson,XXXXXXXXX,XXXXXXXXX,Consumer,1735 Shady Robin Cape,EE. UU.,Atlanta,GA,30318,33.9108963,-84.53279114
2993,Mildred,Clark,XXXXXXXXX,XXXXXXXXX,Consumer,3586 Velvet Pointe,EE. UU.,Atlanta,GA,30349,33.65735245,-84.36990356
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
2133,Rebecca,Roberts,XXXXXXXXX,XXXXXXXXX,Consumer,7658 Foggy Prairie Maze,EE. UU.,Brooklyn,NY,11203,40.65559006,-73.9330368
6141,Mary,Cooley,XXXXXXXXX,XXXXXXXXX,Consumer,3983 Golden By-pass,Puerto Rico,Caguas,PR,725,18.29556656,-66.37052155
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
577,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6517 Hazy Wagon  Walk,Puerto Rico,Caguas,PR,725,18.35918045,-66.07792664
2097,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,3892 Harvest Avenue,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
1944,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,9929 Hidden Berry Campus,EE. UU.,Crystal Lake,IL,60014,42.24145126,-88.27947235
5976,William,Estrada,XXXXXXXXX,XXXXXXXXX,Home Office,2584 Round Square,EE. UU.,Glendale,AZ,85308,33.66019821,-112.1931229
8437,Rachel,Sweeney,XXXXXXXXX,XXXXXXXXX,Consumer,7130 Tawny Bay,EE. UU.,Atlanta,GA,30331,33.69275665,-84.61947632
1873,Ronald,Scott,XXXXXXXXX,XXXXXXXXX,Consumer,4288 Hazy Alley,Puerto Rico,Caguas,PR,725,18.25496101,-66.37059784
10087,Mary,Myers,XXXXXXXXX,XXXXXXXXX,Corporate,9397 Little Goose Subdivision,EE. UU.,Fullerton,CA,92833,33.86329651,-117.9716263
2868,Mary,Castillo,XXXXXXXXX,XXXXXXXXX,Home Office,3993 Silver Apple Circle,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
8480,Gary,Meza,XXXXXXXXX,XXXXXXXXX,Consumer,6040 Sunny Bay,EE. UU.,Rego Park,NY,11374,40.73192978,-73.8688736
2097,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,3892 Harvest Avenue,EE. UU.,Atlanta,GA,30318,33.81632614,-84.44550324
12045,Jeffrey,Ryan,XXXXXXXXX,XXXXXXXXX,Consumer,8824 Jagged Cape,EE. UU.,Carlisle,PA,17013,40.08877564,-75.2024765
1416,Edward,Pugh,XXXXXXXXX,XXXXXXXXX,Corporate,7757 Amber Leaf Ledge,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
2292,Ashley,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,9720 Colonial Trail,EE. UU.,San Benito,TX,78586,26.140728,-97.66805267
2247,Alice,Werner,XXXXXXXXX,XXXXXXXXX,Home Office,1557 Heather Leaf Plaza,EE. UU.,Laredo,TX,78040,27.50744438,-99.48082733
251,Kelly,Adams,XXXXXXXXX,XXXXXXXXX,Corporate,5647 Indian Embers Key,EE. UU.,Saint Paul,MN,55112,44.93980789,-93.13205719
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
7810,Henry,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1490 Amber Forest Forest,EE. UU.,Memphis,TN,38109,35.0965271,-90.06786346
8437,Rachel,Sweeney,XXXXXXXXX,XXXXXXXXX,Consumer,7130 Tawny Bay,EE. UU.,Atlanta,GA,30331,33.69275665,-84.61947632
2068,Donna,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1706 Pleasant Park,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
8581,Mary,Mullins,XXXXXXXXX,XXXXXXXXX,Home Office,2499 Heather Highlands,EE. UU.,Atlanta,GA,30318,33.82404327,-84.40749359
2068,Donna,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1706 Pleasant Park,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
3045,Lisa,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8548 Sleepy Nectar Gardens,Puerto Rico,Caguas,PR,725,18.21531296,-66.37062073
9727,Mary,Cruz,XXXXXXXXX,XXXXXXXXX,Home Office,6540 Thunder Square,EE. UU.,Chicago,IL,60626,42.0063591,-87.66739655
3469,Rebecca,Harmon,XXXXXXXXX,XXXXXXXXX,Home Office,5543 Clear Cloud Falls,EE. UU.,Waipahu,HI,96797,21.39037895,-158.0046234
2993,Mildred,Clark,XXXXXXXXX,XXXXXXXXX,Consumer,3586 Velvet Pointe,EE. UU.,Atlanta,GA,30349,33.65735245,-84.36990356
1169,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1055 Crystal Woods,EE. UU.,Oxnard,CA,93030,34.19039154,-119.177803
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
2653,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7628 Silent Bluff Street,EE. UU.,Atlanta,GA,30331,33.68620682,-84.49389648
12221,Betty,Sanchez,XXXXXXXXX,XXXXXXXXX,Home Office,5913 Easy Quail Wynd,Puerto Rico,Caguas,PR,725,18.23684692,-66.37060547
8563,Mary,Stanley,XXXXXXXXX,XXXXXXXXX,Consumer,4994 Cozy Branch Passage,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
8563,Mary,Stanley,XXXXXXXXX,XXXXXXXXX,Consumer,4994 Cozy Branch Passage,EE. UU.,Atlanta,GA,30349,33.6080246,-84.43827057
4187,Jesse,Mack,XXXXXXXXX,XXXXXXXXX,Consumer,9674 Shady Gardens,EE. UU.,Augusta,GA,30907,33.52104187,-82.04935455
7989,Elizabeth,Douglas,XXXXXXXXX,XXXXXXXXX,Consumer,3909 Amber Canyon,EE. UU.,Augusta,GA,30907,33.50991058,-82.09888458
19165,Jolene,Ramirez,XXXXXXXXX,XXXXXXXXX,Consumer,7550 Sleepy View Court,EE. UU.,Augusta,GA,30907,33.52104187,-82.04935455
2588,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1497 Little Walk,Puerto Rico,Caguas,PR,725,18.28005409,-66.37060547
1148,Mary,Anderson,XXXXXXXXX,XXXXXXXXX,Consumer,7213 Cozy Quay,EE. UU.,Augusta,GA,30907,33.52104187,-82.04935455
1495,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,190 Heather View,Puerto Rico,Caguas,PR,725,18.23933601,-66.37051392
9989,Patrick,Parsons,XXXXXXXXX,XXXXXXXXX,Consumer,3247 Shady Timber Loop,EE. UU.,Augusta,GA,30906,33.40760803,-82.00635529
4187,Jesse,Mack,XXXXXXXXX,XXXXXXXXX,Consumer,9674 Shady Gardens,EE. UU.,Augusta,GA,30907,33.52104187,-82.04935455
8400,Mary,Neal,XXXXXXXXX,XXXXXXXXX,Consumer,2262 Gentle Island Vista,EE. UU.,Smyrna,GA,30080,33.897789,-84.53984833
15462,Cally,Hart,XXXXXXXXX,XXXXXXXXX,Consumer,5338 Cozy Expressway,EE. UU.,Augusta,GA,30907,33.52104187,-82.04935455
7919,Brittany,Kent,XXXXXXXXX,XXXXXXXXX,Consumer,5407 Silver Rise Villas,EE. UU.,Augusta,GA,30906,33.40922546,-82.22176361
